PhraseId,SentenceId,Phrase,Sentiment
94383,4926,"The movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .",3
14777,636,"This is popcorn movie fun with equal doses of action , cheese , ham and cheek -LRB- as well as a serious debt to The Road Warrior -RRB- , but it feels like unrealized potential",3
56635,2845,"The script is smart , not cloying .",3
130273,7017,Does point the way for adventurous Indian filmmakers toward a crossover into nonethnic markets .,3
14193,612,"... -LRB- the film -RRB- works , due mostly to the tongue-in-cheek attitude of the screenplay .",3
46524,2263,The performances of the four main actresses bring their characters to life .,3
45351,2205,"A charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface .",3
109329,5790,Reveals how important our special talents can be when put in service of of others .,3
62574,3165,"In Auteil 's less dramatic but equally incisive performance , he 's a charismatic charmer likely to seduce and conquer .",3
41416,1991,"What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?",3
24943,1137,"Continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means .",3
71457,3645,`` Brown Sugar '' admirably aspires to be more than another `` Best Man '' clone by weaving a theme throughout this funny film .,3
135374,7311,"Just as the recent Argentine film Son of the Bride reminded us that a feel-good movie can still show real heart , Time of Favor presents us with an action movie that actually has a brain .",3
133333,7195,Smaller numbered kidlets will enjoy .,3
48516,2371,"Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement .",3
120514,6444,"By turns fanciful , grisly and engagingly quixotic .",3
65398,3312,Handsome and sophisticated approach to the workplace romantic comedy .,3
102315,5385,Sparse but oddly compelling .,3
107055,5655,` Alice 's adventure through the looking glass and into zombie-land ' is filled with strange and wonderful creatures .,3
75119,3852,It treats Ana 's journey with honesty that is tragically rare in the depiction of young women in film .,3
45676,2220,"Witty , vibrant , and intelligent .",3
145459,7905,Bring tissues .,3
10932,467,"Despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .",3
96600,5046,"Director Paul Cox 's unorthodox , abstract approach to visualizing Nijinsky 's diaries is both stimulating and demanding .",3
20707,924,"A pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",3
85941,4447,"It 's hard to quibble with a flick boasting this many genuine cackles , but Notorious C.H.O. still feels like a promising work-in-progress .",3
124417,6684,"For those who like quirky , slightly strange French films , this is a must !",3
29426,1364,"The sight of the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts floating in their cabins .",3
55620,2778,"It 's at once laughable and compulsively watchable , in its committed dumbness .",3
104462,5513,"` If you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '",3
69881,3554,"On its own staggeringly unoriginal terms , this gender-bending comedy is generally quite funny .",3
57900,2919,"A sharp , amusing study of the cult of celebrity .",3
139664,7577,What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .,3
138197,7479,"It 's a visual delight and a decent popcorn adventure , as long as you do n't try to look too deep into the story",3
131443,7082,"A mostly believable , refreshingly low-key and quietly inspirational little sports drama .",3
85691,4432,"works , it 's thanks to Huston 's revelatory performance .",3
36334,1717,I like it .,3
123437,6627,"Drug abuse , infidelity and death are n't usually comedy fare , but Turpin 's film allows us to chuckle through the angst .",3
98559,5166,"Whether or not you buy Mr. Broomfield 's findings , the film acquires an undeniable entertainment value as the slight , pale Mr. Broomfield continues to force himself on people and into situations that would make lesser men run for cover .",3
82442,4257,"Presents a side of contemporary Chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .",3
107293,5670,"Nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .",3
39741,1898,In the end there is one word that best describes this film : honest .,3
141766,7691,"The more you think about the movie , the more you will probably like it .",3
101948,5366,"Elaborate special effects take centre screen , so that the human story is pushed to one side .",3
1569,59,"Claude Chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",3
102636,5406,"This is a visually stunning rumination on love , memory , history and the war between art and commerce .",3
145694,7920,"The stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble .",3
56876,2861,Any movie that makes hard work seem heroic deserves a look .,3
31913,1494,"World Traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something .",3
45882,2232,"A creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy .",3
152119,8300,"The fourth `` Pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance .",3
48203,2352,It 's funny .,3
77494,3986,"When the movie mixes the cornpone and the Cosa Nostra , it finds a nice rhythm .",3
107424,5676,"A meatier deeper beginning and\/or ending would have easily tipped this film into the `` A '' range , as is , it 's a very very strong `` B + . ''",3
50735,2496,"As relationships shift , director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc .",3
95851,5009,"Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all .",3
151946,8292,The film 's images give a backbone to the company and provide an emotional edge to its ultimate demise .,3
113331,6023,"If the plot seems a bit on the skinny side , that 's because Panic Room is interested in nothing more than sucking you in ... and making you sweat .",3
57752,2911,"Some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options .",3
132558,7148,"Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing .",3
51103,2515,The Cat 's Meow marks a return to form for director Peter Bogdanovich ...,3
20404,912,"The subtitled costume drama is set in a remote African empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow .",3
56354,2826,"The bottom line with Nemesis is the same as it has been with all the films in the series : Fans will undoubtedly enjoy it , and the uncommitted need n't waste their time on it .",3
18776,825,"By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .",3
31570,1478,The film oozes craft .,3
9904,415,"But Kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them .",3
95422,4984,A film that will enthrall the whole family .,3
77400,3982,"The story line may be 127 years old , but El Crimen del Padre Amaro ... could n't be more timely in its despairing vision of corruption within the Catholic establishment .",3
19671,866,The sword fighting is well done and Auteuil is a goofy pleasure .,3
56979,2867,"Affable if not timeless , Like Mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",3
32094,1503,"has far more energy , wit and warmth than should be expected from any movie with a `` 2 '' at the end of its title .",3
22116,992,The film exudes the urbane sweetness that Woody Allen seems to have bitterly forsaken .,3
132734,7156,"After seeing ` Analyze That , ' I feel better already .",3
57248,2884,Frank Capra played this story straight .,3
18437,809,"I liked the movie , but I know I would have liked it more if it had just gone that one step further .",3
77690,3995,"Both exuberantly romantic and serenely melancholy , What Time Is It There ?",3
103088,5435,An ambitious ` what if ? ',3
28450,1316,A well made indieflick in need of some trims and a more chemistry between its stars .,3
53949,2679,Miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,3
75344,3865,Worth a salute just for trying to be more complex than your average film .,3
92456,4816,"-LRB- Russell -RRB- makes good B movies -LRB- The Mask , The Blob -RRB- , and The Scorpion King more than ably meets those standards .",3
82026,4232,"What enlivens this film , beyond the astute direction of Cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .",3
73250,3742,Another love story in 2002 's remarkable procession of sweeping pictures that have reinvigorated the romance genre .,3
78262,4027,"The performances of the children , untrained in acting , have an honesty and dignity that breaks your heart .",3
54635,2719,"Take any 12-year-old boy to see this picture , and he 'll be your slave for a year .",3
28255,1301,there is truth here,3
136488,7380,"Affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .",3
154684,8459,Competently directed but terminally cute drama .,3
155269,8499,"It goes down easy , leaving virtually no aftertaste .",3
32254,1512,Jackson is always watchable .,3
121347,6499,Nettelbeck ... has a pleasing way with a metaphor .,3
97254,5084,The film has the uncanny ability to right itself precisely when you think it 's in danger of going wrong .,3
32030,1499,"Yes , soar .",3
83486,4314,Significantly better than its 2002 children 's - movie competition .,3
139684,7578,"From the dull , surreal ache of mortal awareness emerges a radiant character portrait .",3
130181,7010,"This one is a few bits funnier than Malle 's dud , if only because the cast is so engagingly messing around like Slob City reductions of Damon Runyon crooks .",3
110145,5833,Ramsay and Morton fill this character study with poetic force and buoyant feeling .,3
138452,7499,Deepa Mehta provides an accessible introduction as well as some intelligent observations on the success of Bollywood in the Western world .,3
25427,1164,The best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .,3
106665,5634,"It puts Washington , as honest working man John Q. Archibald , on a pedestal , then keeps lifting the pedestal higher .",3
120476,6442,"... in no way original , or even all that memorable , but as downtown Saturday matinee brain candy , it does n't disappoint .",3
100815,5296,"Holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals .",3
61227,3095,"If villainous vampires are your cup of blood , Blade 2 is definitely a cut above the rest .",3
74787,3834,-LRB- Reno -RRB- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,3
36192,1710,Often hilarious .,3
133618,7208,"A grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .",3
65852,3340,"Symbolically , Warm Water Under a Red Bridge is a celebration of feminine energy , a tribute to the power of women to heal .",3
55884,2794,"Even though many of these guys are less than adorable -LRB- their lamentations are pretty much self-centered -RRB- , there 's something vital about the movie .",3
144823,7862,Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .,3
132544,7147,A four star performance from Kevin Kline who unfortunately works with a two star script .,3
20211,900,"... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .",3
5159,204,More sophisticated and literate than such pictures usually are ... an amusing little catch .,3
64476,3264,"The charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .",3
109056,5776,"The ingenious construction -LRB- adapted by David Hare from Michael Cunningham 's novel -RRB- constantly flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism",3
32271,1514,"Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .",3
21003,940,"To those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` Divine Secrets of the Ya-Ya Sisterhood , ' but that 's not saying much .",3
70836,3611,"A searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise .",3
142796,7750,The obnoxious title character provides the drama that gives added clout to this doc .,3
135914,7341,A modest masterpiece .,3
137913,7462,"This film is an act of spiritual faith -- an eloquent , deeply felt meditation on the nature of compassion .",3
129603,6970,Though Jones and Snipes are enthralling,3
28353,1309,The premise of Jason X is silly but strangely believable .,3
8581,355,Too clever by about nine-tenths .,3
122663,6582,"Short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of Eudora Welty .",3
44627,2164,"Writer\/director Walter Hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .",3
58198,2933,"Moretti ... is the rare common-man artist who 's wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness .",3
54395,2704,"The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that really , really , really good things can come in enormous packages .",3
8287,345,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before .",3
94421,4929,"As ex-Marine Walter , who may or may not have shot Kennedy , actor Raymond J. Barry is perfectly creepy and believable .",3
85474,4421,"K-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of Man confronting the Demons of his own fear and paranoia .",3
87376,4532,"A strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two",3
137133,7417,An amused indictment of Jaglom 's own profession .,3
120982,6479,"As played by Ryan Gosling , Danny is a frighteningly fascinating contradiction .",3
59316,2992,"If you think it 's a riot to see Rob Schneider in a young woman 's clothes , then you 'll enjoy The Hot Chick .",3
110355,5845,"Like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .",3
53124,2635,An unexpectedly sweet story of sisterhood .,3
38152,1814,"Saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .",3
49357,2415,A movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . ',3
152632,8330,"With an unusual protagonist -LRB- a kilt-wearing Jackson -RRB- and subject matter , the improbable `` Formula 51 '' is somewhat entertaining , but it could have been much stronger .",3
18082,789,"If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .",3
108601,5748,"But even while his characters are acting horribly , he is always sympathetic .",3
93546,4878,"If you 've the patience , there are great rewards here .",3
151826,8285,-LRB- The Cockettes -RRB- provides a window into a subculture hell-bent on expressing itself in every way imaginable . ',3
117932,6300,"Though it lacks the utter authority of a genre gem , there 's a certain robustness to this engaging mix of love and bloodletting .",3
11061,472,"Definitely funny stuff , but it 's more of the ` laughing at ' variety than the ` laughing with . '",3
145809,7926,It 's absolutely amazing how first-time director Kevin Donovan managed to find something new to add to the canon of Chan .,3
70020,3565,"I found The Ring moderately absorbing , largely for its elegantly colorful look and sound .",3
25740,1176,"It 's still a comic book , but Maguire makes it a comic book with soul .",3
145738,7921,", `` They 're out there ! ''",3
60154,3034,Poignant if familiar story of a young person suspended between two cultures .,3
92805,4834,It 's stylishly directed with verve ...,3
125852,6761,"One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .",3
151576,8268,"The film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots .",3
153934,8411,"After watching it , you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history .",3
20508,916,Worth catching for Griffiths ' warm and winning central performance .,3
114702,6104,There are some movies that hit you from the first scene and you know it 's going to be a trip .,3
84482,4371,"A meditation on faith and madness , Frailty is blood-curdling stuff .",3
129524,6965,"A real audience-pleaser that will strike a chord with anyone who 's ever waited in a doctor 's office , emergency room , hospital bed or insurance company office .",3
154889,8473,"If you love him , you 'll like it .",3
106375,5618,"Dark and unrepentant , this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten .",3
408,15,"I still like Moonlight Mile , better judgment be damned .",3
34584,1626,"Quaid is utterly fearless as the tortured husband living a painful lie , and Moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver .",3
103217,5444,"You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '",3
121443,6506,"A competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .",3
67196,3410,"Reign of Fire is hardly the most original fantasy film ever made -- beyond Road Warrior , it owes enormous debts to Aliens and every previous dragon drama -- but that barely makes it any less entertaining .",3
154991,8480,A flick about our infantilized culture that is n't entirely infantile .,3
85014,4396,A solidly entertaining little film .,3
153461,8382,harmlessly,3
117122,6249,Those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .,3
47741,2327,imagine a scenario where Bergman approaches Swedish fatalism using Gary Larson 's Far Side humor,3
116575,6217,"Well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look .",3
4054,153,He 's one of the few ` cool ' actors who never seems aware of his own coolness .,3
3347,126,"If Mostly Martha is mostly unsurprising , it 's still a sweet , even delectable diversion .",3
133482,7202,"Buy is an accomplished actress , and this is a big , juicy role .",3
102259,5381,"... a solid , unassuming drama .",3
54573,2714,"If you can push on through the slow spots , you 'll be rewarded with some fine acting .",3
57866,2916,a wonderfully warm human drama that remains vividly in memory long after viewing,3
123340,6621,"A film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .",3
116131,6189,... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .,3
102822,5419,Your children will be occupied for 72 minutes .,3
13735,592,"If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .",3
130011,7001,You 'll end up moved .,3
150940,8228,- I also wanted a little alien as a friend !,3
84676,4381,The film jolts the laughs from the audience -- as if by cattle prod .,3
119321,6378,brought to life on the big screen .,3
93942,4902,"As the princess , Sorvino glides gracefully from male persona to female without missing a beat .",3
54439,2706,"Short and sweet , but also more than anything else slight ... Tadpole pulls back from the consequences of its own actions and revelations .",3
36346,1719,"It 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .",3
116598,6218,A gentle and engrossing character study .,3
149425,8133,But not without cheesy fun factor .,3
7141,290,A slight but sweet film .,3
80799,4163,"Faithful without being forceful , sad without being shrill , `` A Walk to Remember '' succeeds through sincerity .",3
101531,5339,He 's a better actor than a standup comedian .,3
135413,7313,"In fact , it 's quite fun in places .",3
94529,4935,What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .,3
28688,1328,"Funny in a sick , twisted sort of way .",3
80681,4156,"An unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",3
55975,2800,"Sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .",3
95268,4972,Wise and deadpan humorous .,3
87421,4535,"The series ' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls ' amusing personalities .",3
51576,2542,The charms of the lead performances allow us to forget most of the film 's problems .,3
89616,4662,Can be viewed as pure composition and form -- film as music,3
47883,2335,Graced with the kind of social texture and realism that would be foreign in American teen comedies .,3
72101,3682,There 's plenty to impress about E.T.,3
93265,4864,A tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .,3
46805,2279,"From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",3
87294,4528,"Some Body is a shaky , uncertain film that nevertheless touches a few raw nerves .",3
155451,8509,"The film is reasonably entertaining , though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy .",3
134510,7257,Roman Polanski 's autobiographical gesture at redemption is better than ` Shindler 's List ' - it is more than merely a Holocaust movie .,3
134854,7279,What 's so striking about Jolie 's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,3
113756,6046,Its director 's most substantial feature for some time .,3
9598,400,Despite its flaws ... Belinsky is still able to create an engaging story that keeps you guessing at almost every turn .,3
148735,8092,"With an expressive face reminiscent of Gong Li and a vivid personality like Zhang Ziyi 's , Dong stakes out the emotional heart of Happy .",3
148425,8077,"Thirteen Conversations About One Thing lays out a narrative puzzle that interweaves individual stories , and , like a Mobius strip , elliptically loops back to where it began .",3
105156,5555,"... spiced with humor -LRB- ' I speak fluent flatula , ' advises Denlopp after a rather , er , bubbly exchange with an alien deckhand -RRB- and witty updatings -LRB- Silver 's parrot has been replaced with Morph , a cute alien creature who mimics everyone and everything around -RRB-",3
69047,3508,"It 's ... worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts .",3
564,22,"Hatfield and Hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications .",3
118641,6341,"If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .",3
111911,5941,"On the Granger Movie Gauge of 1 to 10 , The Powerpuff Girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience .",3
83129,4291,The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .,3
96327,5032,"A showcase for both the scenic splendor of the mountains and for legendary actor Michel Serrault , the film is less successful on other levels .",3
147979,8054,The charming result is Festival in Cannes .,3
151783,8282,... the plot weaves us into a complex web .,3
131897,7111,"Drawing on an irresistible , languid romanticism , Byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",4
108435,5738,Woody Allen has really found his groove these days .,4
52704,2610,"For VeggieTales fans , this is more appetizing than a side dish of asparagus .",4
56754,2853,"Assured , vital and well wrought , the film is , arguably , the most accomplished work to date from Hong Kong 's versatile Stanley Kwan .",4
127710,6869,"My Big Fat Greek Wedding is not only the best date movie of the year , it 's also a -- dare I say it twice -- delightfully charming -- and totally American , I might add -- slice of comedic bliss .",4
145870,7931,"Brash , intelligent and erotically perplexing , Haneke 's portrait of an upper class Austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .",4
51757,2553,"Despite its floating narrative , this is a remarkably accessible and haunting film .",4
77091,3966,"Such master screenwriting comes courtesy of John Pogue , the Yale grad who previously gave us `` The Skulls '' and last year 's `` Rollerball . ''",4
126505,6803,"Last Orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced .",4
136124,7356,Woody Allen can write and deliver a one liner as well as anybody .,4
128937,6934,"If you 're not deeply touched by this movie , check your pulse .",4
3123,118,"300 years of Russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",4
35728,1684,A compelling film .,4
100637,5283,"Sweetly sexy , funny and touching .",4
120721,6458,It 's a great performance and a reminder of Dickens ' grandeur .,4
127218,6842,A delicious and delicately funny look at the residents of a Copenhagen neighborhood coping with the befuddling complications life tosses at them .,4
36056,1701,"Broomfield is energized by Volletta Wallace 's maternal fury , her fearlessness , and because of that , his film crackles .",4
132433,7142,"Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .",4
138188,7478,"Ryan Gosling is , in a word , brilliant as the conflicted Daniel .",4
31757,1488,Just about the surest bet for an all-around good time at the movies this summer .,4
11524,497,"Perfectly pitched between comedy and tragedy , hope and despair , About Schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness .",4
64269,3253,"A sensitive , cultivated treatment of Greene 's work as well as a remarkably faithful one .",4
73053,3731,There is greatness here .,4
45708,2223,You can take the grandkids or the grandparents and never worry about anyone being bored ... audience is a sea of constant smiles and frequent laughter .,4
43967,2131,"Spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .",4
69031,3507,Not since Ghostbusters has a film used Manhattan 's architecture in such a gloriously goofy way .,4
98656,5173,"Morvern Callar confirms Lynne Ramsay as an important , original talent in international cinema .",4
70805,3610,"Maggie Smith as the Ya-Ya member with the O2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .",4
78150,4022,"As warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .",4
104692,5530,"Meeting , even exceeding expectations , it 's the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",4
137197,7420,`` Home Movie '' is a sweet treasure and something well worth your time .,4
120454,6441,"Nair 's attention to detail creates an impeccable sense of place , while Thurman and Lewis give what can easily be considered career-best performances .",4
135289,7306,It 's a very valuable film ...,4
62784,3176,Hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .,4
9009,376,Very well written and directed with brutal honesty and respect for its audience .,4
45234,2198,One of the very best movies ever made about the life of moviemaking .,4
31638,1483,Brian Tufano 's handsome widescreen photography and Paul Grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special .,4
52411,2593,"With a cast of A-list Brit actors , it is worth searching out .",4
40165,1924,Far more enjoyable than its predecessor .,4
82936,4283,"-LRB- Hayek -RRB- throws herself into this dream Hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with Molina and she gradually makes us believe she is Kahlo .",4
126988,6828,"It 's endlessly inventive , consistently intelligent and sickeningly savage .",4
113426,6028,A fanciful drama about Napoleon 's last years and his surprising discovery of love and humility .,4
139861,7589,"More timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by Iran to the Afghani refugees who streamed across its borders , desperate for work and food .",4
10411,438,"It is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .",4
103081,5434,A moving and not infrequently breathtaking film .,4
126582,6806,"Seems based on ugly ideas instead of ugly behavior , as Happiness was ... Hence , Storytelling is far more appealing .",4
62178,3144,"-LRB- Fiji diver Rusi Vulakoro and the married couple Howard and Michelle Hall -RRB- show us the world they love and make us love it , too .",4
146779,7986,Director Charles Stone III applies more detail to the film 's music than to the story line ; what 's best about Drumline is its energy .,4
57426,2896,"Steers , in his feature film debut , has created a brilliant motion picture .",4
42858,2071,"Executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted Scrooge could fail to respond .",4
52312,2587,"The overall fabric is hypnotic , and Mr. Mattei fosters moments of spontaneous intimacy .",4
71499,3647,Astonishingly skillful and moving ... it could become a historically significant work as well as a masterfully made one .,4
53547,2655,"What I saw , I enjoyed .",4
126922,6824,Almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what William James once called ` the gift of tears . ',4
20469,914,A captivating new film .,4
44543,2158,Fudges fact and fancy with such confidence that we feel as if we 're seeing something purer than the real thing .,4
73934,3781,"Gay or straight , Kissing Jessica Stein is one of the greatest date movies in years .",4
100734,5291,Peppered with witty dialogue and inventive moments .,4
147274,8014,"A must for fans of British cinema , if only because so many titans of the industry are along for the ride .",4
140593,7629,"Yakusho , as always , is wonderful as the long-faced sad sack ... and his chemistry with Shimizu is very believable .",4
115388,6149,"As the movie traces Mr. Brown 's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .",4
16952,735,Perhaps the best sports movie I 've ever seen .,4
72542,3707,-LRB- Leigh -RRB- has a true talent for drawing wrenching performances from his actors -LRB- improvised over many months -RRB- and for conveying the way tiny acts of kindness make ordinary life survivable .,4
87069,4515,A weird and wonderful comedy .,4
90088,4689,"This is a finely written , superbly acted offbeat thriller .",4
9206,385,Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb .,4
126158,6779,The Pianist is Polanski 's best film .,4
71553,3651,"A much better documentary -- more revealing , more emotional and more surprising -- than its pedestrian English title would have you believe .",4
66830,3391,"This is an exercise in chilling style , and Twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",4
114672,6102,"Much of it comes from the brave , uninhibited performances by its lead actors .",4
71074,3626,"Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .",4
130409,7026,"It 's a technically superb film , shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team .",4
2274,87,"Highly recommended viewing for its courage , ideas , technical proficiency and great acting .",4
126431,6797,An excellent sequel .,4
130641,7039,The gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .,4
134092,7237,The film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them .,4
124806,6707,"The film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life .",4
20363,910,This is one of the outstanding thrillers of recent years .,4
55258,2755,"At once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .",4
79911,4117,A poignant lyricism runs through Balzac and the Little Chinese Seamstress that transforms this story about love and culture into a cinematic poem .,4
132805,7161,"For all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between Sullivan and his son .",4
107075,5656,Part of the film 's cheeky charm comes from its vintage schmaltz .,4
99796,5236,A marvel of production design .,4
96323,5031,Gives everyone something to shout about .,4
44142,2140,A return to pure Disney magic and is enjoyable family fare .,4
44616,2162,"A beautiful , entertaining two hours .",4
81230,4187,Moore provides an invaluable service by sparking debate and encouraging thought .,4
154488,8446,"... by the time it 's done with us , Mira Nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over .",4
